 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date,   Base_Id,       Base_Id,    Base_Id,      Base_Id
538675634.0,2025,13,2025-08-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15992625) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RLS000008,02119,51507.5,TRANSITIONAL ESCROW FUND,30,15992625,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RLS08004,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538672856.0,2025,13,2025-07-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025SAS000009,02119,6481.53,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025AS00000129,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538663030.0,2025,12,2025-07-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00018,02119,400.0,GENERAL FUND,10,40030122,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025NAP0000170,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538636130.0,2025,4,2024-10-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00013,02108,33600.0,GENERAL FUND,10,40030122,M03,ORI,PROJECT CITIZENSHIP INC,UNASSIGNED,INTF010025NAP0000013,AD,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538619933.0,2025,8,2025-02-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCM000008,02119,8243.16,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CM00000052,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538614827.0,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00009,02119,580.72,FEDERAL GRANTS FUND,100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMA0000060,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538595247.0,2025,8,2025-02-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030821) SCHOOL IMPACT,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RSI000008,03103,3397.22,FEDERAL GRANTS FUND,100,40030821,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025SI00000073,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538520855.0,2025,10,2025-04-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCM000008,02119,8243.16,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CM00000096,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538485276.0,2025,13,2025-08-05T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15992625) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010023IAS000001,02114,277521.17,TRANSITIONAL ESCROW FUND,30,15992625,M03,ORI,MASSACHUSETTS IMMIGRANT &,REFUGEE ADVOCACY COALITION INC,PRCORI010025IAS01009,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538464269.0,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030830) REFUGEE SUPPORT SERVICES UKRAINE BASE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMU00008,02119,27838.0,FEDERAL GRANTS FUND,100,40030830,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMU0000042,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538438562.0,2025,5,2024-12-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030854) REFUGEE HEALTH PROMOTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RHP000010,03103,8986.14,FEDERAL GRANTS FUND,100,40030854,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025HP00000062,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538431226.0,2025,13,2025-07-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025PRS000005,02119,978.91,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025RS00000074,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538429986.0,2025,6,2024-12-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00010,03103,1329.04,FEDERAL GRANTS FUND,100,40030860,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025CMA0000080,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538423813.0,2025,8,2025-02-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030821) SCHOOL IMPACT,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RSI000008,03103,3397.22,FEDERAL GRANTS FUND,100,40030821,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025SI00000072,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538360396.0,2025,12,2025-06-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025SAS000008,02119,6957.75,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025AS00000121,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538325972.0,2025,4,2024-10-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024SAS000008,02119,1825.0,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025AS00000017,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538319926.0,2025,4,2024-10-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00009,02119,4463.16,FEDERAL GRANTS FUND,100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMA0000035,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538313537.0,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00009,02119,4242.96,FEDERAL GRANTS FUND,100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMA0000044,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538313428.0,2025,4,2024-10-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00009,02119,4463.16,FEDERAL GRANTS FUND,100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMA0000033,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538298300.0,2025,7,2025-01-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00013,02108,39200.0,GENERAL FUND,10,40030122,M03,ORI,PROJECT CITIZENSHIP INC,UNASSIGNED,INTF010025NAP0000056,AD,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538296277.0,2025,12,2025-06-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAPTA001,02114,2083.32,GENERAL FUND,10,40030122,M03,ORI,MASSACHUSETTS IMMIGRANT &,REFUGEE ADVOCACY COALITION INC,INTF010025NAPT000008,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538291530.0,2025,6,2025-01-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00011,02114,7700.0,GENERAL FUND,10,40030122,M03,ORI,MASSACHUSETTS IMMIGRANT &,REFUGEE ADVOCACY COALITION INC,INTF010025NAP0000030,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538260160.0,2025,13,2025-07-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030821) SCHOOL IMPACT,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RSI000009,02119,4578.69,FEDERAL GRANTS FUND,100,40030821,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025SI00000129,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538246966.0,2025,12,2025-06-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15992625) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RAPHPS008,02119,72920.0,TRANSITIONAL ESCROW FUND,30,15992625,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RAPHP811,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538201621.0,2025,10,2025-04-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030854) REFUGEE HEALTH PROMOTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RHP000010,03103,5850.0,FEDERAL GRANTS FUND,100,40030854,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025HP00000110,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538145725.0,2025,13,2025-08-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00013,02108,1200.0,GENERAL FUND,10,40030122,M03,ORI,PROJECT CITIZENSHIP INC,UNASSIGNED,INTF010025NAP0000245,AD,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538136727.0,2025,9,2025-03-11T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025SASA00008,02119,5619.0,FEDERAL GRANTS FUND,100,40030860,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025ASA0000067,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538136200.0,2025,11,2025-05-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030821) SCHOOL IMPACT,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RSI000009,02119,12291.02,FEDERAL GRANTS FUND,100,40030821,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025SI00000106,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538122582.0,2025,8,2025-02-21T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030826) 13 REFUGEE CASH AND MEDICAL ASSISTANCE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCAADM008,02119,8181.22,FEDERAL GRANTS FUND,100,40030826,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CAAD000006,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538115237.0,2025,13,2025-08-05T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00018,02119,2100.0,GENERAL FUND,10,40030122,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025NAP0000233,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538115054.0,2025,13,2025-07-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40030122) LOW-INCOME CITIZENSHIP PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025CNAP00013,02108,600.0,GENERAL FUND,10,40030122,M03,ORI,PROJECT CITIZENSHIP INC,UNASSIGNED,INTF010025NAP0000182,AD,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538106913.0,2025,13,2025-08-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025RCM000010,03103,19250.8,FEDERAL GRANTS FUND,100,40030855,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025CM00000156,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
538105825.0,2025,10,2025-04-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030830) REFUGEE SUPPORT SERVICES UKRAINE BASE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010025SASU00009,02119,2520.26,FEDERAL GRANTS FUND,100,40030830,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025ASU0000058,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538100911.0,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030830) REFUGEE SUPPORT SERVICES UKRAINE BASE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMU00009,02119,2583.24,FEDERAL GRANTS FUND,100,40030830,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMU0000043,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538100805.0,2025,4,2024-10-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030855) REFUGEE SOCIAL SERVICES PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCM000008,02119,7336.33,FEDERAL GRANTS FUND,100,40030855,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CM00000026,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538034962.0,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030830) REFUGEE SUPPORT SERVICES UKRAINE BASE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMU00009,02119,14205.0,FEDERAL GRANTS FUND,100,40030830,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMU0000043,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
538023017.0,2025,8,2025-02-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991213) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RAPHPS008,02119,20330.0,TRANSITIONAL ESCROW FUND,30,15991213,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RAPHPS85,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
537993522.0,2025,6,2024-12-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030860) AFGHAN REFUGEE SOCIAL SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMA00010,03103,1501.62,FEDERAL GRANTS FUND,100,40030860,M03,ORI,ORGANIZATION REFUGEE & IMMIGRANT SUCCESS,UNASSIGNED,INTF010025CMA0000074,EFT,NH,MANCHESTER,2026-02-13T13:38:24.000,,,,
537988522.0,2025,4,2024-10-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991213) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010023IAS000001,02111,252727.0,TRANSITIONAL ESCROW FUND,30,15991213,M03,ORI,MASSACHUSETTS IMMIGRANT &,REFUGEE ADVOCACY COALITION INC,PRCORI010023IAS01006,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
537944385.0,2025,10,2025-04-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991213) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RAPHPS008,02119,12473.0,TRANSITIONAL ESCROW FUND,30,15991213,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RAPHPS89,EFT,MA,BOSTON,2026-02-13T13:38:24.000,,,,
